gameid,date,type,playerid,player,team,home,away,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,win,season,player_efficiency,normalized_pts
22300528,2024-01-11,regular,1629052,Oshae Brissett,BOS,MIL,BOS,17,13,4,8,0.5,0,3,0.0,5,6,0.8333333333333334,0,2,2,1,0,0,0,0,-1,0,2024,16,2.7094569301593716
22300528,2024-01-11,regular,1629004,Svi Mykhailiuk,BOS,MIL,BOS,17,9,3,5,0.6,2,3,0.6666666666666666,1,2,0.5,0,1,1,1,1,0,0,0,-5,0,2024,12,1.096588133978974
22300528,2024-01-11,regular,1628401,Derrick White,BOS,MIL,BOS,18,2,1,4,0.25,0,1,0.0,0,0,,0,1,1,0,0,0,0,0,-14,0,2024,3,-1.79421034624061
22300528,2024-01-11,regular,1628436,Luke Kornet,BOS,MIL,BOS,10,0,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,-16,0,2024,1,-1.178238513976641
22300528,2024-01-11,regular,204001,Kristaps Porzingis,BOS,MIL,BOS,21,6,3,9,0.3333333333333333,0,3,0.0,0,0,,1,1,2,4,1,1,1,2,-27,0,2024,13,-2.0874535070016256
22300528,2024-01-11,regular,1630625,Dalano Banton,BOS,MIL,BOS,18,4,1,5,0.2,1,2,0.5,1,2,0.5,0,1,1,3,2,1,0,1,7,0,2024,11,-0.6597432406351789
22300528,2024-01-11,regular,1630205,Lamar Stevens,BOS,MIL,BOS,19,5,1,6,0.16666666666666666,0,0,,3,4,0.75,1,3,4,0,0,1,0,2,3,0,2024,10,-0.3787477820062426
22300528,2024-01-11,regular,1628369,Jayson Tatum,BOS,MIL,BOS,16,7,2,6,0.3333333333333333,0,1,0.0,3,4,0.75,0,1,1,3,0,0,1,2,-31,0,2024,10,-2.818482640567527
22300528,2024-01-11,regular,1630202,Payton Pritchard,BOS,MIL,BOS,31,21,6,13,0.46153846153846156,2,9,0.2222222222222222,7,7,1.0,0,4,4,4,0,1,1,1,-13,0,2024,29,1.500776575658391
22300528,2024-01-11,regular,201950,Jrue Holiday,BOS,MIL,BOS,19,6,2,9,0.2222222222222222,0,4,0.0,2,2,1.0,1,3,4,2,0,0,1,1,-31,0,2024,11,-1.400174429589957
22300528,2024-01-11,regular,1627759,Jaylen Brown,BOS,MIL,BOS,18,10,5,14,0.35714285714285715,0,1,0.0,0,0,,1,3,4,3,0,0,0,1,-17,0,2024,17,-1.676673590713915
22300528,2024-01-11,regular,1626171,Bobby Portis,MIL,MIL,BOS,22,28,11,18,0.6111111111111112,5,6,0.8333333333333334,1,2,0.5,1,11,12,0,1,0,0,1,15,1,2024,41,2.071125763722968
22300528,2024-01-11,regular,201572,Brook Lopez,MIL,MIL,BOS,28,15,6,8,0.75,2,4,0.5,1,2,0.5,1,4,5,3,0,2,1,3,20,1,2024,24,0.4088040179181167
22300528,2024-01-11,regular,203507,Giannis Antetokounmpo,MIL,MIL,BOS,26,24,10,13,0.7692307692307693,0,0,,4,5,0.8,5,7,12,6,1,1,4,2,38,1,2024,40,-0.7059945422658522
22300528,2024-01-11,regular,203114,Khris Middleton,MIL,MIL,BOS,20,5,2,9,0.2222222222222222,1,5,0.2,0,0,,0,2,2,7,1,0,0,2,25,1,2024,15,-1.64685395398711
22300528,2024-01-11,regular,1630699,MarJon Beauchamp,MIL,MIL,BOS,12,0,0,2,0.0,0,2,0.0,0,0,,0,1,1,0,0,1,1,0,-8,1,2024,1,-1.1992525022586449
22300528,2024-01-11,regular,1626192,Pat Connaughton,MIL,MIL,BOS,21,2,1,1,1.0,0,0,,0,0,,1,0,1,3,0,0,0,3,20,1,2024,6,-1.0131150100695174
22300528,2024-01-11,regular,1641753,Chris Livingston,MIL,MIL,BOS,9,2,1,1,1.0,0,0,,0,0,,0,2,2,1,0,0,1,0,-2,1,2024,4,0.37671572874640924
22300528,2024-01-11,regular,203648,Thanasis Antetokounmpo,MIL,MIL,BOS,9,6,3,5,0.6,0,0,,0,0,,1,0,1,1,0,1,2,4,-2,1,2024,7,3.380929702028157
22300528,2024-01-11,regular,1626166,Cameron Payne,MIL,MIL,BOS,15,7,3,4,0.75,1,2,0.5,0,0,,0,4,4,3,0,0,0,0,-4,1,2024,14,-0.06247910649950693
22300528,2024-01-11,regular,1631260,AJ Green,MIL,MIL,BOS,9,9,3,6,0.5,2,5,0.4,1,1,1.0,0,2,2,2,0,1,0,1,1,1,2024,14,0.9056157637954172
22300528,2024-01-11,regular,1627736,Malik Beasley,MIL,MIL,BOS,27,16,6,11,0.5454545454545454,4,8,0.5,0,0,,1,3,4,0,0,0,0,0,18,1,2024,20,0.7336925248922055
22300528,2024-01-11,regular,203081,Damian Lillard,MIL,MIL,BOS,27,21,6,12,0.5,3,8,0.375,6,6,1.0,0,4,4,4,0,0,0,1,25,1,2024,29,-0.40193913689542654
22300528,2024-01-11,regular,1641748,Andre Jackson Jr.,MIL,MIL,BOS,16,0,0,2,0.0,0,2,0.0,0,0,,2,2,4,4,0,0,0,5,19,1,2024,8,-0.7246402903649116
22300529,2024-01-11,regular,1630544,Tre Mann,OKC,OKC,POR,18,11,4,5,0.8,3,4,0.75,0,0,,1,6,7,4,0,0,1,0,13,1,2024,21,0.2804023293908049
22300529,2024-01-11,regular,1629652,Luguentz Dort,OKC,OKC,POR,19,11,3,7,0.42857142857142855,3,5,0.6,2,2,1.0,0,3,3,1,1,1,1,2,45,1,2024,16,0.01972473540586409
22300529,2024-01-11,regular,1631096,Chet Holmgren,OKC,OKC,POR,20,19,9,13,0.6923076923076923,1,3,0.3333333333333333,0,2,0.0,1,3,4,3,1,0,0,2,41,1,2024,27,0.3705605465346855
22300529,2024-01-11,regular,1641749,Keyontae Johnson,OKC,OKC,POR,18,4,2,5,0.4,0,1,0.0,0,0,,1,2,3,2,0,0,2,1,13,1,2024,7,1.3986355971611484
22300529,2024-01-11,regular,1641717,Cason Wallace,OKC,OKC,POR,17,4,1,5,0.2,0,3,0.0,2,2,1.0,1,5,6,2,0,0,0,0,17,1,2024,12,-0.6226369436074378
22300529,2024-01-11,regular,1629026,Kenrich Williams,OKC,OKC,POR,10,2,1,4,0.25,0,2,0.0,0,0,,0,0,0,0,0,0,0,0,8,1,2024,2,-0.7130933171810706
22300529,2024-01-11,regular,1630598,Aaron Wiggins,OKC,OKC,POR,7,0,0,2,0.0,0,0,,0,0,,0,0,0,0,1,0,0,0,6,1,2024,1,-1.291851061747075
22300529,2024-01-11,regular,203995,Vasilije Micic,OKC,OKC,POR,9,2,0,0,,0,0,,2,2,1.0,0,1,1,2,0,0,0,0,8,1,2024,5,-0.8150736877108171
22300529,2024-01-11,regular,1631119,Jaylin Williams,OKC,OKC,POR,18,6,2,6,0.3333333333333333,2,4,0.5,0,0,,0,4,4,1,1,0,2,0,13,1,2024,10,0.6666666666666666
22300529,2024-01-11,regular,1630198,Isaiah Joe,OKC,OKC,POR,7,0,0,0,,0,0,,0,0,,0,1,1,1,1,0,0,0,10,1,2024,3,-1.762418331506646
22300529,2024-01-11,regular,1628983,Shai Gilgeous-Alexander,OKC,OKC,POR,21,31,11,15,0.7333333333333333,1,3,0.3333333333333333,8,8,1.0,1,4,5,4,0,1,2,2,41,1,2024,39,0.13576731873195536
22300529,2024-01-11,regular,1631172,Ousmane Dieng,OKC,OKC,POR,23,9,4,11,0.36363636363636365,1,5,0.2,0,0,,0,6,6,3,1,0,1,2,10,1,2024,18,1.108688760261532
22300529,2024-01-11,regular,1630581,Josh Giddey,OKC,OKC,POR,23,13,5,5,1.0,0,0,,3,3,1.0,0,10,10,12,0,3,1,0,46,1,2024,37,0.11740001324544419
22300529,2024-01-11,regular,1631114,Jalen Williams,OKC,OKC,POR,19,21,9,10,0.9,1,1,1.0,2,3,0.6666666666666666,3,4,7,4,0,2,1,0,39,1,2024,33,0.2790011393377162
22300529,2024-01-11,regular,1630322,Lindy Waters III,OKC,OKC,POR,12,6,2,5,0.4,2,4,0.5,0,0,,0,2,2,2,0,1,1,1,0,1,2024,10,0.59915048074616
22300529,2024-01-11,regular,1641871,Duop Reath,POR,OKC,POR,24,8,3,9,0.3333333333333333,1,4,0.25,1,2,0.5,2,5,7,2,0,1,0,2,-49,0,2024,18,-0.17516263149611802
22300529,2024-01-11,regular,1641712,Rayan Rupert,POR,OKC,POR,12,3,1,5,0.2,1,2,0.5,0,0,,0,3,3,2,0,0,0,0,0,0,2024,8,-0.2611520729103611
22300529,2024-01-11,regular,1631303,Justin Minaya,POR,OKC,POR,14,4,2,5,0.4,0,2,0.0,0,0,,0,2,2,1,2,1,0,0,-5,0,2024,10,0.9155630046402599
22300529,2024-01-11,regular,1629680,Matisse Thybulle,POR,OKC,POR,19,4,1,5,0.2,0,4,0.0,2,2,1.0,0,0,0,1,1,0,0,1,-10,0,2024,6,-0.33536657394643116
22300529,2024-01-11,regular,1631101,Shaedon Sharpe,POR,OKC,POR,21,7,3,14,0.21428571428571427,1,6,0.16666666666666666,0,0,,3,3,6,1,0,0,1,3,-39,0,2024,13,-1.1821711634158536
22300529,2024-01-11,regular,203924,Jerami Grant,POR,OKC,POR,25,9,4,10,0.4,1,3,0.3333333333333333,0,0,,0,2,2,2,1,1,0,2,-40,0,2024,15,-1.4054495785832388
22300529,2024-01-11,regular,1641739,Toumani Camara,POR,OKC,POR,32,6,2,9,0.2222222222222222,1,6,0.16666666666666666,1,2,0.5,2,3,5,1,2,2,2,3,-38,0,2024,14,-0.33489987733581666
22300529,2024-01-11,regular,1630703,Scoot Henderson,POR,OKC,POR,31,13,4,21,0.19047619047619047,1,9,0.1111111111111111,4,6,0.6666666666666666,2,4,6,2,1,0,3,3,-56,0,2024,19,-0.1452834004144526
22300529,2024-01-11,regular,1630641,Ibou Badji,POR,OKC,POR,19,0,0,0,,0,0,,0,0,,0,3,3,2,0,3,0,3,-15,0,2024,8,-0.794523066017564
22300529,2024-01-11,regular,1629014,Anfernee Simons,POR,OKC,POR,20,14,4,13,0.3076923076923077,4,8,0.5,2,4,0.5,1,2,3,2,0,0,3,2,-36,0,2024,16,-0.8724579528370119
22300529,2024-01-11,regular,1631200,Kris Murray,POR,OKC,POR,23,9,4,10,0.4,1,5,0.2,0,0,,3,2,5,0,1,0,0,0,-22,0,2024,15,0.5551213781359161
22300530,2024-01-11,regular,203501,Tim Hardaway Jr.,DAL,DAL,NYK,39,32,10,20,0.5,6,13,0.46153846153846156,6,7,0.8571428571428571,2,4,6,4,2,0,2,2,12,1,2024,42,2.0939779231569347
22300530,2024-01-11,regular,202681,Kyrie Irving,DAL,DAL,NYK,40,44,15,26,0.5769230769230769,6,10,0.6,8,9,0.8888888888888888,0,4,4,10,2,0,5,3,9,1,2024,55,2.3408123856381913
22300530,2024-01-11,regular,203939,Dwight Powell,DAL,DAL,NYK,28,4,2,3,0.6666666666666666,0,0,,0,0,,5,4,9,2,1,0,0,5,2,1,2024,16,0.21194022512619656
22300530,2024-01-11,regular,1630182,Josh Green,DAL,DAL,NYK,35,18,8,12,0.6666666666666666,2,4,0.5,0,2,0.0,0,2,2,3,1,0,0,2,-15,1,2024,24,1.6964747397861704
22300530,2024-01-11,regular,203552,Seth Curry,DAL,DAL,NYK,10,0,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,1,0,2,1,2024,0,-0.9783573234923897
22300530,2024-01-11,regular,202693,Markieff Morris,DAL,DAL,NYK,4,2,0,1,0.0,0,0,,2,2,1.0,0,0,0,0,0,0,0,0,6,1,2024,2,-0.19823109447940446
22300530,2024-01-11,regular,1630702,Jaden Hardy,DAL,DAL,NYK,23,8,2,8,0.25,0,2,0.0,4,5,0.8,0,6,6,4,0,0,0,2,14,1,2024,18,0.13657919772333357
22300530,2024-01-11,regular,1629684,Grant Williams,DAL,DAL,NYK,27,11,3,7,0.42857142857142855,2,6,0.3333333333333333,3,3,1.0,3,3,6,3,0,1,1,3,-4,1,2024,20,0.10032425275262498
22300530,2024-01-11,regular,1627884,Derrick Jones Jr.,DAL,DAL,NYK,35,9,4,10,0.4,1,5,0.2,0,2,0.0,1,3,4,1,0,1,1,2,-6,1,2024,14,0.05669021189667926
22300530,2024-01-11,regular,203944,Julius Randle,NYK,DAL,NYK,37,32,12,23,0.5217391304347826,2,7,0.2857142857142857,6,7,0.8571428571428571,1,5,6,5,2,0,4,3,-1,0,2024,41,1.0033617345954642
22300530,2024-01-11,regular,1630540,Miles McBride,NYK,DAL,NYK,9,5,2,5,0.4,1,4,0.25,0,0,,1,1,2,1,0,0,0,2,-12,0,2024,8,-0.4306073481340164
22300530,2024-01-11,regular,1630173,Precious Achiuwa,NYK,DAL,NYK,16,7,3,3,1.0,0,0,,1,2,0.5,1,5,6,0,1,0,2,4,3,0,2024,12,-0.11361895092367498
22300530,2024-01-11,regular,1628404,Josh Hart,NYK,DAL,NYK,23,4,1,4,0.25,0,3,0.0,2,3,0.6666666666666666,3,1,4,2,0,0,1,3,-11,0,2024,9,-0.9104117767727945
22300530,2024-01-11,regular,1628978,Donte DiVincenzo,NYK,DAL,NYK,30,19,7,13,0.5384615384615384,5,10,0.5,0,0,,1,3,4,3,2,0,2,4,-6,0,2024,26,0.38805757771930266
22300530,2024-01-11,regular,1628392,Isaiah Hartenstein,NYK,DAL,NYK,32,8,2,3,0.6666666666666666,0,0,,4,4,1.0,5,10,15,3,1,0,0,4,-7,0,2024,27,0.05313548521557306
22300530,2024-01-11,regular,1628973,Jalen Brunson,NYK,DAL,NYK,39,30,10,22,0.45454545454545453,2,6,0.3333333333333333,8,9,0.8888888888888888,0,2,2,8,1,0,4,3,8,0,2024,37,0.1257815169308401
22300530,2024-01-11,regular,1629656,Quentin Grimes,NYK,DAL,NYK,15,9,3,6,0.5,3,6,0.5,0,2,0.0,0,0,0,3,0,0,0,1,-8,0,2024,12,0.3768062282544905
22300530,2024-01-11,regular,1628384,OG Anunoby,NYK,DAL,NYK,39,10,4,10,0.4,1,6,0.16666666666666666,1,1,1.0,1,5,6,2,0,2,1,1,14,0,2024,19,-0.7259256416210031
22300531,2024-01-11,regular,1627752,Taurean Prince,LAL,LAL,PHX,28,11,4,10,0.4,3,8,0.375,0,0,,1,5,6,2,0,0,0,0,-30,0,2024,19,0.44296176993305536
22300531,2024-01-11,regular,1626156,D'Angelo Russell,LAL,LAL,PHX,27,19,7,14,0.5,3,7,0.42857142857142855,2,4,0.5,0,1,1,6,2,0,3,2,2,0,2024,25,0.11096316560234304
22300531,2024-01-11,regular,1629020,Jarred Vanderbilt,LAL,LAL,PHX,29,6,2,5,0.4,1,3,0.3333333333333333,1,4,0.25,3,6,9,2,2,0,1,0,-1,0,2024,18,0.17699769627935144
22300531,2024-01-11,regular,2544,LeBron James,LAL,LAL,PHX,24,10,3,11,0.2727272727272727,0,4,0.0,4,7,0.5714285714285714,0,5,5,9,1,0,4,1,-25,0,2024,21,-2.3612804428746483
22300531,2024-01-11,regular,1629685,Dylan Windler,LAL,LAL,PHX,5,3,1,1,1.0,1,1,1.0,0,0,,0,0,0,1,0,0,0,1,4,0,2024,4,0.120447237904793
22300531,2024-01-11,regular,1641720,Jalen Hood-Schifino,LAL,LAL,PHX,5,2,1,3,0.3333333333333333,0,0,,0,0,,0,0,0,0,0,0,0,0,4,0,2024,2,0.16321772771370957
22300531,2024-01-11,regular,1629629,Cam Reddish,LAL,LAL,PHX,8,0,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,1,-5,0,2024,0,-1.0942527357454694
22300531,2024-01-11,regular,1630219,Skylar Mays,LAL,LAL,PHX,12,12,5,6,0.8333333333333334,2,2,1.0,0,0,,1,0,1,1,1,0,0,0,9,0,2024,15,1.4978326123001846
22300531,2024-01-11,regular,1629637,Jaxson Hayes,LAL,LAL,PHX,13,6,3,3,1.0,0,0,,0,0,,1,1,2,1,0,2,2,6,1,0,2024,9,0.4044616861499973
22300531,2024-01-11,regular,1631108,Max Christie,LAL,LAL,PHX,25,14,4,8,0.5,1,3,0.3333333333333333,5,6,0.8333333333333334,0,7,7,4,0,0,2,2,-2,0,2024,23,2.614199515777815
22300531,2024-01-11,regular,203076,Anthony Davis,LAL,LAL,PHX,32,13,6,11,0.5454545454545454,0,2,0.0,1,1,1.0,0,5,5,1,1,2,3,4,-24,0,2024,19,-1.449932598750833
22300531,2024-01-11,regular,1630559,Austin Reaves,LAL,LAL,PHX,30,13,4,7,0.5714285714285714,2,3,0.6666666666666666,3,3,1.0,1,0,1,6,1,0,3,2,-23,0,2024,18,-0.5049389651664253
22300531,2024-01-11,regular,203994,Jusuf Nurkic,PHX,LAL,PHX,28,9,3,6,0.5,0,0,,3,4,0.75,4,8,12,2,1,0,2,2,29,1,2024,22,-0.314259281816199
22300531,2024-01-11,regular,1629626,Bol Bol,PHX,LAL,PHX,17,6,2,3,0.6666666666666666,0,0,,2,2,1.0,2,4,6,2,2,2,0,1,9,1,2024,18,0.14787452214381366
22300531,2024-01-11,regular,203078,Bradley Beal,PHX,LAL,PHX,32,37,14,21,0.6666666666666666,8,10,0.8,1,1,1.0,2,4,6,4,1,0,3,3,25,1,2024,45,2.1665646657486217
22300531,2024-01-11,regular,1626164,Devin Booker,PHX,LAL,PHX,34,31,11,22,0.5,2,6,0.3333333333333333,7,7,1.0,0,5,5,5,3,0,3,2,20,1,2024,41,0.38406885177693656
22300531,2024-01-11,regular,1629642,Nassir Little,PHX,LAL,PHX,4,3,1,1,1.0,0,0,,1,1,1.0,0,0,0,0,0,0,1,0,-5,1,2024,2,-0.1102541349137733
22300531,2024-01-11,regular,1628962,Udoka Azubuike,PHX,LAL,PHX,5,2,1,1,1.0,0,0,,0,0,,1,0,1,0,0,0,0,2,-6,1,2024,3,-0.051038913291329625
22300531,2024-01-11,regular,1630692,Jordan Goodwin,PHX,LAL,PHX,5,0,0,1,0.0,0,0,,0,0,,0,0,0,1,1,0,1,1,-7,1,2024,1,-1.2457267647909513
22300531,2024-01-11,regular,1628966,Keita Bates-Diop,PHX,LAL,PHX,5,2,1,3,0.3333333333333333,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,-7,1,2024,2,-0.5295060483975316
22300531,2024-01-11,regular,1629139,Yuta Watanabe,PHX,LAL,PHX,5,0,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,1,-7,1,2024,0,-1.047142578879243
22300531,2024-01-11,regular,1629006,Josh Okogie,PHX,LAL,PHX,12,5,2,4,0.5,0,2,0.0,1,2,0.5,0,0,0,0,1,0,0,1,-3,1,2024,6,0.08950600450399111
22300531,2024-01-11,regular,1629002,Chimezie Metu,PHX,LAL,PHX,9,4,0,0,,0,0,,4,4,1.0,1,1,2,1,0,0,0,0,-6,1,2024,7,-0.44864516924068243
22300531,2024-01-11,regular,201142,Kevin Durant,PHX,LAL,PHX,32,18,7,12,0.5833333333333334,2,5,0.4,2,2,1.0,0,5,5,5,3,1,1,0,15,1,2024,31,-1.223091400276505
22300531,2024-01-11,regular,201569,Eric Gordon,PHX,LAL,PHX,23,5,2,11,0.18181818181818182,1,9,0.1111111111111111,0,0,,2,1,3,0,0,0,0,0,1,1,2024,8,-0.8688256588644427
22300531,2024-01-11,regular,1628960,Grayson Allen,PHX,LAL,PHX,30,5,2,8,0.25,1,6,0.16666666666666666,0,0,,1,4,5,3,0,0,0,3,32,1,2024,13,-1.1970545810755882
22300532,2024-01-12,regular,201976,Patrick Beverley,PHI,PHI,SAC,27,4,2,8,0.25,0,4,0.0,0,0,,0,9,9,7,0,0,3,2,13,1,2024,17,-0.4163244476125265
22300532,2024-01-12,regular,202694,Marcus Morris Sr.,PHI,PHI,SAC,17,0,0,5,0.0,0,0,,0,0,,0,4,4,0,0,0,1,0,2,1,2024,3,-1.179827471590172
22300532,2024-01-12,regular,201587,Nicolas Batum,PHI,PHI,SAC,25,14,5,5,1.0,4,4,1.0,0,0,,3,2,5,3,0,0,0,2,2,1,2024,22,1.8603486443282249
22300532,2024-01-12,regular,1627863,Danuel House Jr.,PHI,PHI,SAC,14,4,1,2,0.5,0,1,0.0,2,2,1.0,0,2,2,1,0,0,0,3,12,1,2024,7,-0.06487305043977838
22300532,2024-01-12,regular,1627788,Furkan Korkmaz,PHI,PHI,SAC,3,3,1,3,0.3333333333333333,1,2,0.5,0,0,,0,0,0,0,1,0,0,0,1,1,2024,4,0.12606230526318207
22300532,2024-01-12,regular,1630231,KJ Martin,PHI,PHI,SAC,3,2,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,0,1,1,2024,2,-0.45781642606253586
22300532,2024-01-12,regular,1630531,Jaden Springer,PHI,PHI,SAC,3,2,1,3,0.3333333333333333,0,0,,0,0,,0,1,1,0,0,0,0,1,1,1,2024,3,-0.36137750213205977
22300532,2024-01-12,regular,1629001,De'Anthony Melton,PHI,PHI,SAC,25,6,2,9,0.2222222222222222,2,8,0.25,0,0,,1,3,4,3,1,0,1,3,9,1,2024,13,-0.7726494655708971
22300532,2024-01-12,regular,1630194,Paul Reed,PHI,PHI,SAC,24,8,3,9,0.3333333333333333,0,1,0.0,2,2,1.0,5,3,8,2,2,3,0,4,9,1,2024,23,0.1349266749197087
22300532,2024-01-12,regular,1628964,Mo Bamba,PHI,PHI,SAC,20,11,4,6,0.6666666666666666,2,2,1.0,1,2,0.5,2,1,3,0,1,4,2,1,9,1,2024,17,1.6608343796919507
22300532,2024-01-12,regular,1630178,Tyrese Maxey,PHI,PHI,SAC,40,21,6,17,0.35294117647058826,3,6,0.5,6,6,1.0,0,3,3,4,3,2,3,3,17,1,2024,30,-0.5496392979645627
22300532,2024-01-12,regular,202699,Tobias Harris,PHI,PHI,SAC,36,37,14,25,0.56,3,7,0.42857142857142855,6,6,1.0,3,4,7,3,3,0,3,0,19,1,2024,47,2.7146500764555594
22300532,2024-01-12,regular,201580,JaVale McGee,SAC,PHI,SAC,5,2,0,3,0.0,0,1,0.0,2,2,1.0,1,4,5,0,0,1,0,0,1,0,2024,8,-0.5925354390346601
22300532,2024-01-12,regular,1630556,Kessler Edwards,SAC,PHI,SAC,6,2,1,3,0.3333333333333333,0,1,0.0,0,0,,1,0,1,0,0,0,0,1,3,0,2024,3,0.10479771624855412
22300532,2024-01-12,regular,1626168,Trey Lyles,SAC,PHI,SAC,22,5,2,8,0.25,1,5,0.2,0,0,,2,1,3,0,0,0,0,1,-6,0,2024,8,-0.41518640818848435
22300532,2024-01-12,regular,1631165,Keon Ellis,SAC,PHI,SAC,10,3,1,3,0.3333333333333333,1,2,0.5,0,0,,0,2,2,0,0,0,2,1,-11,0,2024,3,-0.4125112444665949
22300532,2024-01-12,regular,1630537,Chris Duarte,SAC,PHI,SAC,10,1,0,2,0.0,0,1,0.0,1,2,0.5,1,2,3,0,0,0,1,1,-9,0,2024,3,-0.713368109214954
22300532,2024-01-12,regular,1631099,Keegan Murray,SAC,PHI,SAC,35,15,6,14,0.42857142857142855,3,7,0.42857142857142855,0,1,0.0,2,6,8,3,1,2,2,2,-6,0,2024,27,-0.04659626600041803
22300532,2024-01-12,regular,1628370,Malik Monk,SAC,PHI,SAC,27,15,5,17,0.29411764705882354,0,7,0.0,5,6,0.8333333333333334,0,1,1,4,2,1,2,1,-9,0,2024,21,-0.05183581056020575
22300532,2024-01-12,regular,1628426,Sasha Vezenkov,SAC,PHI,SAC,9,2,1,5,0.2,0,1,0.0,0,0,,5,0,5,0,0,0,1,0,-5,0,2024,6,-0.7710134114827178
22300532,2024-01-12,regular,203458,Alex Len,SAC,PHI,SAC,8,2,1,1,1.0,0,0,,0,0,,2,2,4,1,0,0,0,1,-1,0,2024,7,-0.1425162475966005
22300532,2024-01-12,regular,203084,Harrison Barnes,SAC,PHI,SAC,21,4,1,5,0.2,0,4,0.0,2,2,1.0,2,0,2,0,1,0,1,1,-11,0,2024,6,-1.1315466260176088
22300532,2024-01-12,regular,1629308,Juan Toscano-Anderson,SAC,PHI,SAC,3,3,1,2,0.5,1,1,1.0,0,0,,0,0,0,0,0,0,0,1,-5,0,2024,3,2.1102672654165873
22300532,2024-01-12,regular,1630558,Davion Mitchell,SAC,PHI,SAC,6,4,2,3,0.6666666666666666,0,0,,0,0,,0,0,0,0,0,0,0,0,3,0,2024,4,-0.29077819716941816
22300532,2024-01-12,regular,1627734,Domantas Sabonis,SAC,PHI,SAC,33,14,6,10,0.6,0,0,,2,2,1.0,5,7,12,5,0,0,4,3,-20,0,2024,27,-0.8640020697088685
22300532,2024-01-12,regular,1641732,Colby Jones,SAC,PHI,SAC,9,0,0,4,0.0,0,1,0.0,0,0,,1,2,3,3,1,0,1,3,6,0,2024,6,-0.7331759115259603
22300532,2024-01-12,regular,1628368,De'Aaron Fox,SAC,PHI,SAC,38,21,5,15,0.3333333333333333,2,7,0.2857142857142857,9,11,0.8181818181818182,1,4,5,4,1,0,2,2,-25,0,2024,29,-0.6697556047451182
22300533,2024-01-12,regular,203991,Clint Capela,ATL,ATL,IND,22,7,3,5,0.6,0,0,,1,4,0.25,3,2,5,1,1,1,0,1,-1,0,2024,15,-1.0805586393104583
22300533,2024-01-12,regular,1630168,Onyeka Okongwu,ATL,ATL,IND,23,6,3,4,0.75,0,0,,0,0,,1,0,1,1,0,0,0,2,-19,0,2024,8,-0.8460378135554784
22300533,2024-01-12,regular,1628981,Bruno Fernando,ATL,ATL,IND,4,0,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,0,0,2,0,2024,1,-1.2628625272748413
22300533,2024-01-12,regular,1631100,AJ Griffin,ATL,ATL,IND,4,2,1,2,0.5,0,1,0.0,0,0,,0,0,0,0,0,1,0,0,2,0,2024,3,-0.15607361839521228
22300533,2024-01-12,regular,1641754,Seth Lundy,ATL,ATL,IND,4,2,0,1,0.0,0,1,0.0,2,2,1.0,0,0,0,0,0,0,0,0,2,0,2024,2,0.3333333333333333
22300533,2024-01-12,regular,1630235,Trent Forrest,ATL,ATL,IND,20,4,2,5,0.4,0,0,,0,0,,0,0,0,6,1,0,1,0,-5,0,2024,10,0.8019007906922682
22300533,2024-01-12,regular,201988,Patty Mills,ATL,ATL,IND,15,2,1,3,0.3333333333333333,0,1,0.0,0,0,,1,0,1,0,1,0,0,1,-11,0,2024,4,-0.39974761879875065
22300533,2024-01-12,regular,1630180,Saddiq Bey,ATL,ATL,IND,31,17,3,10,0.3,3,7,0.42857142857142855,8,9,0.8888888888888888,1,3,4,2,1,0,0,1,1,0,2024,24,0.5946448018266219
22300533,2024-01-12,regular,1629027,Trae Young,ATL,ATL,IND,30,13,4,17,0.23529411764705882,2,6,0.3333333333333333,3,3,1.0,3,0,3,6,2,0,5,1,-19,0,2024,19,-1.4427376804224756
22300533,2024-01-12,regular,1630552,Jalen Johnson,ATL,ATL,IND,32,16,7,11,0.6363636363636364,1,2,0.5,1,3,0.3333333333333333,0,4,4,3,2,0,3,3,-17,0,2024,22,0.0
22300533,2024-01-12,regular,1627749,Dejounte Murray,ATL,ATL,IND,32,29,13,18,0.7222222222222222,3,6,0.5,0,0,,0,4,4,4,3,0,3,2,-1,0,2024,37,0.842919828338189
22300533,2024-01-12,regular,203992,Bogdan Bogdanovic,ATL,ATL,IND,25,10,3,12,0.25,2,5,0.4,2,2,1.0,3,2,5,2,3,0,2,2,-24,0,2024,18,-1.1171580724105792
22300533,2024-01-12,regular,1629670,Jordan Nwora,IND,ATL,IND,4,0,0,1,0.0,0,0,,0,0,,0,1,1,2,0,0,0,0,-2,1,2024,3,-1.1717836502857184
22300533,2024-01-12,regular,1630188,Jalen Smith,IND,ATL,IND,19,6,3,7,0.42857142857142855,0,0,,0,0,,3,4,7,0,0,0,0,1,11,1,2024,13,-0.942867914370784
