gameid,date,type,teamid,team,home,away,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,win,season,home_game,normalized_pts,win_encoded
22300933,2024-03-11,regular,1610612766,CHA,DET,CHA,48.0,97.0,34.0,88.0,0.38636363636363635,13.0,40.0,0.325,16.0,23.0,0.6956521739130435,9.0,31.0,40.0,27.0,13.0,7.0,2.0,16.0,-17.0,0.0,2024,0,-0.7906240906729959,0
22300933,2024-03-11,regular,1610612765,DET,DET,CHA,48.0,114.0,41.0,86.0,0.47674418604651164,10.0,42.0,0.23809523809523808,22.0,24.0,0.9166666666666666,9.0,42.0,51.0,26.0,12.0,8.0,5.0,19.0,17.0,1.0,2024,1,0.38055725752974384,1
22300934,2024-03-11,regular,1610612739,CLE,CLE,PHX,48.0,111.0,40.0,84.0,0.47619047619047616,15.0,46.0,0.32608695652173914,16.0,19.0,0.8421052631578947,10.0,27.0,37.0,30.0,13.0,9.0,0.0,18.0,-6.0,0.0,2024,1,-0.14987952637420401,0
22300934,2024-03-11,regular,1610612756,PHX,CLE,PHX,48.0,117.0,46.0,84.0,0.5476190476190477,12.0,32.0,0.375,13.0,19.0,0.6842105263157895,12.0,30.0,42.0,23.0,14.0,8.0,6.0,18.0,6.0,1.0,2024,0,0.07149526719035183,1
22300935,2024-03-11,regular,1610612741,CHI,CHI,DAL,48.0,92.0,35.0,89.0,0.39325842696629215,7.0,34.0,0.20588235294117646,15.0,22.0,0.6818181818181818,14.0,29.0,43.0,19.0,13.0,6.0,2.0,12.0,-35.0,0.0,2024,1,-1.7748965453483747,0
22300935,2024-03-11,regular,1610612742,DAL,CHI,DAL,48.0,127.0,51.0,93.0,0.5483870967741935,13.0,41.0,0.3170731707317073,12.0,15.0,0.8,10.0,39.0,49.0,33.0,6.0,10.0,6.0,17.0,35.0,1.0,2024,0,0.6408328091319188,1
22300936,2024-03-11,regular,1610612744,GSW,SAS,GSW,48.0,112.0,46.0,93.0,0.4946236559139785,12.0,27.0,0.4444444444444444,8.0,12.0,0.6666666666666666,10.0,35.0,45.0,28.0,14.0,7.0,4.0,19.0,10.0,1.0,2024,0,-0.4591522312130142,1
22300936,2024-03-11,regular,1610612759,SAS,SAS,GSW,48.0,102.0,39.0,93.0,0.41935483870967744,14.0,37.0,0.3783783783783784,10.0,15.0,0.6666666666666666,13.0,37.0,50.0,27.0,15.0,6.0,10.0,15.0,-10.0,0.0,2024,1,-0.8312210757539501,0
22300937,2024-03-11,regular,1610612743,DEN,DEN,TOR,48.0,125.0,52.0,95.0,0.5473684210526316,10.0,29.0,0.3448275862068966,11.0,18.0,0.6111111111111112,11.0,31.0,42.0,36.0,9.0,8.0,8.0,14.0,6.0,1.0,2024,1,0.8210372325370348,1
22300937,2024-03-11,regular,1610612761,TOR,DEN,TOR,48.0,119.0,47.0,93.0,0.5053763440860215,11.0,30.0,0.36666666666666664,14.0,17.0,0.8235294117647058,11.0,31.0,42.0,30.0,12.0,6.0,4.0,16.0,-6.0,0.0,2024,0,0.5236496354257796,0
22300938,2024-03-11,regular,1610612738,BOS,POR,BOS,48.0,121.0,49.0,100.0,0.49,15.0,40.0,0.375,8.0,12.0,0.6666666666666666,14.0,31.0,45.0,34.0,3.0,7.0,10.0,11.0,22.0,1.0,2024,0,0.03454746076702489,1
22300938,2024-03-11,regular,1610612757,POR,POR,BOS,48.0,99.0,39.0,87.0,0.4482758620689655,10.0,28.0,0.35714285714285715,11.0,11.0,1.0,9.0,29.0,38.0,23.0,11.0,3.0,5.0,11.0,-22.0,0.0,2024,1,-0.5697757874102983,0
22300939,2024-03-12,regular,1610612752,NYK,NYK,PHI,48.0,106.0,40.0,79.0,0.5063291139240507,14.0,40.0,0.35,12.0,15.0,0.8,9.0,42.0,51.0,32.0,13.0,4.0,4.0,15.0,27.0,1.0,2024,1,-0.5558689007477015,1
22300939,2024-03-12,regular,1610612755,PHI,NYK,PHI,48.0,79.0,30.0,80.0,0.375,8.0,33.0,0.24242424242424243,11.0,16.0,0.6875,7.0,24.0,31.0,17.0,8.0,7.0,4.0,16.0,-27.0,0.0,2024,0,-2.567486864785471,0
22300940,2024-03-12,regular,1610612763,MEM,MEM,WAS,48.0,109.0,42.0,94.0,0.44680851063829785,8.0,33.0,0.24242424242424243,17.0,21.0,0.8095238095238095,17.0,36.0,53.0,27.0,18.0,8.0,7.0,19.0,12.0,1.0,2024,1,0.32257724338856614,1
22300940,2024-03-12,regular,1610612764,WAS,MEM,WAS,48.0,97.0,37.0,82.0,0.45121951219512196,11.0,36.0,0.3055555555555556,12.0,16.0,0.75,4.0,24.0,28.0,26.0,13.0,9.0,3.0,18.0,-12.0,0.0,2024,0,-1.5897364168108647,0
22300941,2024-03-12,regular,1610612754,IND,OKC,IND,48.0,121.0,48.0,89.0,0.5393258426966292,9.0,28.0,0.32142857142857145,16.0,19.0,0.8421052631578947,4.0,39.0,43.0,34.0,9.0,8.0,10.0,11.0,10.0,1.0,2024,0,-0.16855029076509678,1
22300941,2024-03-12,regular,1610612760,OKC,OKC,IND,48.0,111.0,43.0,99.0,0.43434343434343436,14.0,37.0,0.3783783783783784,11.0,15.0,0.7333333333333333,13.0,37.0,50.0,24.0,13.0,5.0,4.0,16.0,-10.0,0.0,2024,1,-0.7627452591912601,0
22300942,2024-03-12,regular,1610612745,HOU,SAS,HOU,48.0,103.0,37.0,80.0,0.4625,10.0,32.0,0.3125,19.0,21.0,0.9047619047619048,8.0,28.0,36.0,21.0,13.0,10.0,5.0,19.0,2.0,1.0,2024,0,-0.9000393483356354,1
22300942,2024-03-12,regular,1610612759,SAS,SAS,HOU,48.0,101.0,39.0,82.0,0.47560975609756095,11.0,36.0,0.3055555555555556,12.0,14.0,0.8571428571428571,10.0,32.0,42.0,30.0,15.0,9.0,5.0,20.0,-2.0,0.0,2024,1,-0.9135400711788582,0
22300943,2024-03-12,regular,1610612738,BOS,UTA,BOS,48.0,123.0,43.0,92.0,0.4673913043478261,20.0,49.0,0.40816326530612246,17.0,19.0,0.8947368421052632,14.0,32.0,46.0,25.0,9.0,5.0,8.0,14.0,16.0,1.0,2024,0,0.19642699121822893,1
22300943,2024-03-12,regular,1610612762,UTA,UTA,BOS,48.0,107.0,41.0,86.0,0.47674418604651164,15.0,32.0,0.46875,10.0,11.0,0.9090909090909091,9.0,29.0,38.0,23.0,10.0,4.0,7.0,18.0,-16.0,0.0,2024,1,-0.6776389744678812,0
22300944,2024-03-12,regular,1610612746,LAC,LAC,MIN,48.0,100.0,34.0,72.0,0.4722222222222222,11.0,30.0,0.36666666666666664,21.0,25.0,0.84,8.0,26.0,34.0,22.0,18.0,7.0,4.0,18.0,-18.0,0.0,2024,1,-1.2065335624539653,0
22300944,2024-03-12,regular,1610612750,MIN,LAC,MIN,48.0,118.0,48.0,94.0,0.5106382978723404,12.0,33.0,0.36363636363636365,10.0,14.0,0.7142857142857143,19.0,29.0,48.0,26.0,11.0,11.0,6.0,20.0,18.0,1.0,2024,0,0.5465236661236156,1
22300945,2024-03-12,regular,1610612749,MIL,SAC,MIL,48.0,94.0,30.0,82.0,0.36585365853658536,7.0,39.0,0.1794871794871795,27.0,35.0,0.7714285714285715,10.0,34.0,44.0,23.0,13.0,3.0,2.0,18.0,-35.0,0.0,2024,0,-1.8679922064714527,0
22300945,2024-03-12,regular,1610612758,SAC,SAC,MIL,48.0,129.0,49.0,92.0,0.532608695652174,18.0,40.0,0.45,13.0,16.0,0.8125,6.0,45.0,51.0,34.0,9.0,11.0,1.0,26.0,35.0,1.0,2024,1,0.9796673506902769,1
22300946,2024-03-13,regular,1610612765,DET,DET,TOR,48.0,113.0,39.0,88.0,0.4431818181818182,11.0,30.0,0.36666666666666664,24.0,31.0,0.7741935483870968,11.0,47.0,58.0,27.0,22.0,7.0,7.0,21.0,9.0,1.0,2024,1,0.2882327157621729,1
22300946,2024-03-13,regular,1610612761,TOR,DET,TOR,48.0,104.0,41.0,93.0,0.44086021505376344,9.0,36.0,0.25,13.0,19.0,0.6842105263157895,3.0,34.0,37.0,32.0,11.0,13.0,8.0,20.0,-9.0,0.0,2024,0,-0.6581651381039624,0
22300947,2024-03-13,regular,1610612751,BKN,ORL,BKN,48.0,106.0,38.0,81.0,0.4691358024691358,7.0,26.0,0.2692307692307692,23.0,27.0,0.8518518518518519,8.0,24.0,32.0,21.0,13.0,7.0,4.0,19.0,-8.0,0.0,2024,0,-0.31694837814985366,0
22300947,2024-03-13,regular,1610612753,ORL,ORL,BKN,48.0,114.0,40.0,77.0,0.5194805194805194,14.0,32.0,0.4375,20.0,26.0,0.7692307692307693,6.0,28.0,34.0,29.0,13.0,6.0,6.0,20.0,8.0,1.0,2024,1,0.3158015146447769,1
22300948,2024-03-13,regular,1610612741,CHI,IND,CHI,53.0,132.0,48.0,92.0,0.5217391304347826,10.0,28.0,0.35714285714285715,26.0,32.0,0.8125,7.0,41.0,48.0,22.0,12.0,6.0,5.0,21.0,3.0,1.0,2024,0,1.7331342736931183,1
22300948,2024-03-13,regular,1610612754,IND,IND,CHI,53.0,129.0,46.0,99.0,0.46464646464646464,14.0,45.0,0.3111111111111111,23.0,28.0,0.8214285714285714,9.0,38.0,47.0,30.0,9.0,4.0,6.0,25.0,-3.0,0.0,2024,1,0.4195826387131123,0
22300949,2024-03-13,regular,1610612743,DEN,MIA,DEN,48.0,100.0,40.0,82.0,0.4878048780487805,11.0,33.0,0.3333333333333333,9.0,13.0,0.6923076923076923,7.0,34.0,41.0,24.0,10.0,4.0,2.0,13.0,12.0,1.0,2024,0,-1.2019511409015735,1
22300949,2024-03-13,regular,1610612748,MIA,MIA,DEN,48.0,88.0,34.0,80.0,0.425,5.0,21.0,0.23809523809523808,15.0,18.0,0.8333333333333334,8.0,34.0,42.0,18.0,9.0,5.0,2.0,13.0,-12.0,0.0,2024,1,-1.9451739504090393,0
22300950,2024-03-13,regular,1610612766,CHA,MEM,CHA,48.0,110.0,44.0,82.0,0.5365853658536586,13.0,36.0,0.3611111111111111,9.0,13.0,0.6923076923076923,6.0,29.0,35.0,26.0,20.0,12.0,7.0,11.0,12.0,1.0,2024,0,0.28164725876391783,1
22300950,2024-03-13,regular,1610612763,MEM,MEM,CHA,48.0,98.0,36.0,85.0,0.4235294117647059,16.0,40.0,0.4,10.0,11.0,0.9090909090909091,16.0,30.0,46.0,24.0,24.0,12.0,5.0,19.0,-12.0,0.0,2024,1,-0.7922299349121475,0
22300951,2024-03-13,regular,1610612739,CLE,NOP,CLE,48.0,116.0,47.0,92.0,0.5108695652173914,20.0,45.0,0.4444444444444444,2.0,3.0,0.6666666666666666,8.0,38.0,46.0,38.0,12.0,4.0,4.0,18.0,21.0,1.0,2024,0,0.30870708417373194,1
22300951,2024-03-13,regular,1610612740,NOP,NOP,CLE,48.0,95.0,35.0,80.0,0.4375,4.0,22.0,0.18181818181818182,21.0,26.0,0.8076923076923077,7.0,36.0,43.0,22.0,12.0,7.0,6.0,13.0,-21.0,0.0,2024,1,-1.4900381209563445,0
22300952,2024-03-13,regular,1610612742,DAL,DAL,GSW,48.0,109.0,44.0,82.0,0.5365853658536586,6.0,27.0,0.2222222222222222,15.0,19.0,0.7894736842105263,9.0,33.0,42.0,30.0,17.0,6.0,13.0,16.0,10.0,1.0,2024,1,-0.6203261592396981,1
22300952,2024-03-13,regular,1610612744,GSW,DAL,GSW,48.0,99.0,37.0,92.0,0.40217391304347827,9.0,28.0,0.32142857142857145,16.0,19.0,0.8421052631578947,15.0,27.0,42.0,19.0,17.0,9.0,3.0,20.0,-10.0,0.0,2024,0,-1.5479989509467322,0
22300953,2024-03-13,regular,1610612737,ATL,POR,ATL,48.0,102.0,38.0,88.0,0.4318181818181818,14.0,39.0,0.358974358974359,12.0,18.0,0.6666666666666666,13.0,25.0,38.0,19.0,15.0,11.0,6.0,23.0,-4.0,0.0,2024,0,-1.294285888027998,0
22300953,2024-03-13,regular,1610612757,POR,POR,ATL,48.0,106.0,38.0,82.0,0.4634146341463415,10.0,30.0,0.3333333333333333,20.0,24.0,0.8333333333333334,12.0,37.0,49.0,24.0,18.0,7.0,5.0,21.0,4.0,1.0,2024,1,-0.028300121891239552,1
22300954,2024-03-13,regular,1610612747,LAL,SAC,LAL,48.0,107.0,38.0,78.0,0.48717948717948717,14.0,32.0,0.4375,17.0,22.0,0.7727272727272727,7.0,31.0,38.0,25.0,14.0,8.0,2.0,12.0,-13.0,0.0,2024,0,-0.8824353632686787,0
22300954,2024-03-13,regular,1610612758,SAC,SAC,LAL,48.0,120.0,46.0,88.0,0.5227272727272727,19.0,41.0,0.4634146341463415,9.0,12.0,0.75,9.0,35.0,44.0,30.0,14.0,11.0,2.0,19.0,13.0,1.0,2024,1,0.28227703324974057,1
22300955,2024-03-14,regular,1610612738,BOS,BOS,PHX,48.0,127.0,47.0,89.0,0.5280898876404494,25.0,50.0,0.5,8.0,11.0,0.7272727272727273,6.0,27.0,33.0,31.0,10.0,12.0,5.0,13.0,15.0,1.0,2024,1,0.5201860521206371,1
22300955,2024-03-14,regular,1610612756,PHX,BOS,PHX,48.0,112.0,47.0,99.0,0.47474747474747475,11.0,31.0,0.3548387096774194,7.0,10.0,0.7,19.0,32.0,51.0,27.0,14.0,4.0,3.0,12.0,-15.0,0.0,2024,0,-0.4012960158426235,0
22300956,2024-03-14,regular,1610612741,CHI,CHI,LAC,48.0,111.0,41.0,86.0,0.47674418604651164,16.0,35.0,0.45714285714285713,13.0,16.0,0.8125,11.0,25.0,36.0,28.0,13.0,4.0,2.0,14.0,-15.0,0.0,2024,1,-0.1085819063036655,0
22300956,2024-03-14,regular,1610612746,LAC,CHI,LAC,48.0,126.0,48.0,80.0,0.6,20.0,40.0,0.5,10.0,14.0,0.7142857142857143,6.0,29.0,35.0,32.0,10.0,9.0,2.0,16.0,15.0,1.0,2024,0,0.8015301027699641,1
22300957,2024-03-14,regular,1610612745,HOU,HOU,WAS,48.0,135.0,51.0,87.0,0.5862068965517241,12.0,28.0,0.42857142857142855,21.0,24.0,0.875,8.0,39.0,47.0,24.0,19.0,7.0,1.0,19.0,16.0,1.0,2024,1,1.6421600596651262,1
22300957,2024-03-14,regular,1610612764,WAS,HOU,WAS,48.0,119.0,46.0,93.0,0.4946236559139785,12.0,38.0,0.3157894736842105,15.0,19.0,0.7894736842105263,7.0,25.0,32.0,29.0,14.0,11.0,2.0,19.0,-16.0,0.0,2024,0,0.4990359764351651,0
22300958,2024-03-14,regular,1610612749,MIL,MIL,PHI,48.0,114.0,39.0,72.0,0.5416666666666666,16.0,36.0,0.4444444444444444,20.0,24.0,0.8333333333333334,6.0,31.0,37.0,29.0,15.0,6.0,4.0,14.0,9.0,1.0,2024,1,-0.3721390723829844,1
22300958,2024-03-14,regular,1610612755,PHI,MIL,PHI,48.0,105.0,39.0,79.0,0.4936708860759494,17.0,35.0,0.4857142857142857,10.0,14.0,0.7142857142857143,6.0,24.0,30.0,20.0,13.0,6.0,4.0,18.0,-9.0,0.0,2024,0,-0.6861161842397849,0
22300959,2024-03-14,regular,1610612742,DAL,OKC,DAL,48.0,119.0,43.0,84.0,0.5119047619047619,12.0,29.0,0.41379310344827586,21.0,26.0,0.8076923076923077,10.0,30.0,40.0,25.0,19.0,6.0,2.0,20.0,-7.0,0.0,2024,0,0.08031771207786684,0
22300959,2024-03-14,regular,1610612760,OKC,OKC,DAL,48.0,126.0,45.0,86.0,0.5232558139534884,16.0,39.0,0.41025641025641024,20.0,23.0,0.8695652173913043,8.0,26.0,34.0,28.0,13.0,10.0,7.0,24.0,7.0,1.0,2024,1,0.4965522828292105,1
22300960,2024-03-14,regular,1610612752,NYK,POR,NYK,48.0,105.0,38.0,87.0,0.4367816091954023,6.0,29.0,0.20689655172413793,23.0,26.0,0.8846153846153846,15.0,35.0,50.0,16.0,15.0,11.0,1.0,18.0,12.0,1.0,2024,0,-0.6377023834430542,1
22300960,2024-03-14,regular,1610612757,POR,POR,NYK,48.0,93.0,34.0,84.0,0.40476190476190477,11.0,33.0,0.3333333333333333,14.0,16.0,0.875,13.0,32.0,45.0,19.0,18.0,10.0,2.0,19.0,-12.0,0.0,2024,1,-1.0338977864266345,0
22300961,2024-03-15,regular,1610612766,CHA,CHA,PHX,48.0,96.0,35.0,94.0,0.3723404255319149,6.0,37.0,0.16216216216216217,20.0,27.0,0.7407407407407407,12.0,36.0,48.0,20.0,5.0,6.0,3.0,16.0,-11.0,0.0,2024,1,-0.8731065021681431,0
22300961,2024-03-15,regular,1610612756,PHX,CHA,PHX,48.0,107.0,40.0,87.0,0.45977011494252873,11.0,38.0,0.2894736842105263,16.0,20.0,0.8,10.0,47.0,57.0,31.0,10.0,3.0,3.0,20.0,11.0,1.0,2024,0,-0.8740872988755988,1
22300962,2024-03-15,regular,1610612765,DET,DET,MIA,48.0,95.0,36.0,84.0,0.42857142857142855,10.0,38.0,0.2631578947368421,13.0,15.0,0.8666666666666667,9.0,39.0,48.0,27.0,18.0,5.0,2.0,16.0,-13.0,0.0,2024,1,-1.3736090360541038,0
22300962,2024-03-15,regular,1610612748,MIA,DET,MIA,48.0,108.0,43.0,91.0,0.4725274725274725,7.0,34.0,0.20588235294117646,15.0,21.0,0.7142857142857143,9.0,35.0,44.0,23.0,8.0,14.0,6.0,16.0,13.0,1.0,2024,0,-0.18445615046982322,1
22300963,2024-03-15,regular,1610612753,ORL,TOR,ORL,48.0,113.0,40.0,80.0,0.5,14.0,31.0,0.45161290322580644,19.0,22.0,0.8636363636363636,6.0,33.0,39.0,25.0,15.0,7.0,4.0,15.0,10.0,1.0,2024,0,0.22650591395211575,1
22300963,2024-03-15,regular,1610612761,TOR,TOR,ORL,48.0,103.0,38.0,81.0,0.4691358024691358,14.0,34.0,0.4117647058823529,13.0,20.0,0.65,9.0,31.0,40.0,24.0,16.0,11.0,4.0,24.0,-10.0,0.0,2024,1,-0.7369527896726118,0
22300964,2024-03-15,regular,1610612746,LAC,NOP,LAC,48.0,104.0,37.0,77.0,0.4805194805194805,12.0,33.0,0.36363636363636365,18.0,19.0,0.9473684210526315,5.0,32.0,37.0,18.0,15.0,6.0,8.0,17.0,-8.0,0.0,2024,0,-0.8976006908810531,0
22300964,2024-03-15,regular,1610612740,NOP,NOP,LAC,48.0,112.0,42.0,87.0,0.4827586206896552,13.0,35.0,0.37142857142857144,15.0,20.0,0.75,9.0,31.0,40.0,28.0,9.0,8.0,2.0,21.0,8.0,1.0,2024,1,-0.21362874079698085,1
22300965,2024-03-15,regular,1610612743,DEN,SAS,DEN,48.0,117.0,49.0,89.0,0.550561797752809,10.0,25.0,0.4,9.0,12.0,0.75,7.0,33.0,40.0,37.0,13.0,13.0,5.0,20.0,11.0,1.0,2024,0,0.1736809530366801,1
22300965,2024-03-15,regular,1610612759,SAS,SAS,DEN,48.0,106.0,37.0,81.0,0.4567901234567901,11.0,29.0,0.3793103448275862,21.0,27.0,0.7777777777777778,12.0,32.0,44.0,23.0,17.0,6.0,4.0,13.0,-11.0,0.0,2024,1,-0.5019450940543175,0
22300966,2024-03-15,regular,1610612737,ATL,UTA,ATL,48.0,122.0,41.0,92.0,0.44565217391304346,20.0,39.0,0.5128205128205128,20.0,27.0,0.7407407407407407,11.0,30.0,41.0,32.0,9.0,7.0,5.0,16.0,-2.0,0.0,2024,0,0.29367758139290173,0
22300966,2024-03-15,regular,1610612762,UTA,UTA,ATL,48.0,124.0,46.0,90.0,0.5111111111111111,14.0,36.0,0.3888888888888889,18.0,20.0,0.9,10.0,39.0,49.0,24.0,13.0,6.0,7.0,21.0,2.0,1.0,2024,1,0.6528240261070859,1
22300967,2024-03-16,regular,1610612739,CLE,HOU,CLE,48.0,103.0,37.0,82.0,0.45121951219512196,12.0,38.0,0.3157894736842105,17.0,20.0,0.85,7.0,38.0,45.0,22.0,16.0,6.0,7.0,12.0,-14.0,0.0,2024,0,-0.8836181032509015,0
22300967,2024-03-16,regular,1610612745,HOU,HOU,CLE,48.0,117.0,47.0,98.0,0.47959183673469385,15.0,42.0,0.35714285714285715,8.0,12.0,0.6666666666666666,11.0,37.0,48.0,28.0,10.0,9.0,7.0,19.0,14.0,1.0,2024,1,0.2121728926646978,1
22300968,2024-03-16,regular,1610612751,BKN,IND,BKN,48.0,100.0,33.0,77.0,0.42857142857142855,10.0,25.0,0.4,24.0,31.0,0.7741935483870968,12.0,33.0,45.0,18.0,21.0,8.0,3.0,18.0,-21.0,0.0,2024,0,-0.7525310654395972,0
22300968,2024-03-16,regular,1610612754,IND,IND,BKN,48.0,121.0,50.0,105.0,0.47619047619047616,6.0,30.0,0.2,15.0,16.0,0.9375,17.0,33.0,50.0,21.0,13.0,13.0,4.0,23.0,21.0,1.0,2024,1,-0.16855029076509678,1
22300969,2024-03-16,regular,1610612766,CHA,PHI,CHA,48.0,98.0,37.0,82.0,0.45121951219512196,10.0,31.0,0.3225806451612903,14.0,18.0,0.7777777777777778,12.0,28.0,40.0,21.0,16.0,11.0,4.0,21.0,-11.0,0.0,2024,0,-0.7081416791778486,0
22300969,2024-03-16,regular,1610612755,PHI,PHI,CHA,48.0,109.0,36.0,81.0,0.4444444444444444,13.0,41.0,0.3170731707317073,24.0,25.0,0.96,10.0,31.0,41.0,25.0,16.0,9.0,4.0,23.0,11.0,1.0,2024,1,-0.3966745410789101,1
22300970,2024-03-16,regular,1610612740,NOP,NOP,POR,48.0,126.0,52.0,97.0,0.5360824742268041,13.0,33.0,0.3939393939393939,9.0,10.0,0.9,10.0,29.0,39.0,36.0,10.0,8.0,5.0,13.0,19.0,1.0,2024,1,0.8375319252166128,1
22300970,2024-03-16,regular,1610612757,POR,NOP,POR,48.0,107.0,42.0,84.0,0.5,12.0,33.0,0.36363636363636365,11.0,12.0,0.9166666666666666,10.0,26.0,36.0,23.0,20.0,3.0,7.0,15.0,-19.0,0.0,2024,0,0.04905354461148313,0
22300971,2024-03-16,regular,1610612741,CHI,CHI,WAS,48.0,127.0,49.0,85.0,0.5764705882352941,8.0,24.0,0.3333333333333333,21.0,29.0,0.7241379310344828,12.0,39.0,51.0,33.0,15.0,9.0,4.0,16.0,29.0,1.0,2024,1,1.2946304213129318,1
22300971,2024-03-16,regular,1610612764,WAS,CHI,WAS,48.0,98.0,36.0,84.0,0.42857142857142855,13.0,32.0,0.40625,13.0,22.0,0.5909090909090909,9.0,23.0,32.0,27.0,16.0,12.0,7.0,21.0,-29.0,0.0,2024,0,-1.4947922171178634,0
22300972,2024-03-16,regular,1610612763,MEM,MEM,OKC,48.0,112.0,37.0,81.0,0.4567901234567901,18.0,44.0,0.4090909090909091,20.0,26.0,0.7692307692307693,7.0,29.0,36.0,34.0,14.0,7.0,4.0,20.0,-6.0,0.0,2024,1,0.6266155647433062,0
22300972,2024-03-16,regular,1610612760,OKC,MEM,OKC,48.0,118.0,45.0,87.0,0.5172413793103449,12.0,35.0,0.34285714285714286,16.0,21.0,0.7619047619047619,8.0,37.0,45.0,25.0,12.0,7.0,8.0,19.0,6.0,1.0,2024,0,-0.17507307291504048,1
22300973,2024-03-16,regular,1610612744,GSW,LAL,GSW,48.0,128.0,51.0,97.0,0.5257731958762887,14.0,34.0,0.4117647058823529,12.0,15.0,0.8,14.0,31.0,45.0,38.0,7.0,3.0,4.0,19.0,7.0,1.0,2024,0,0.8809668084592542,1
22300973,2024-03-16,regular,1610612747,LAL,LAL,GSW,48.0,121.0,47.0,92.0,0.5108695652173914,12.0,34.0,0.35294117647058826,15.0,18.0,0.8333333333333334,8.0,31.0,39.0,32.0,10.0,3.0,4.0,13.0,-7.0,0.0,2024,1,0.24684865888793422,0
22300974,2024-03-16,regular,1610612750,MIN,UTA,MIN,48.0,119.0,44.0,93.0,0.4731182795698925,19.0,41.0,0.4634146341463415,12.0,15.0,0.8,7.0,37.0,44.0,31.0,9.0,8.0,6.0,16.0,19.0,1.0,2024,0,0.6552977938472477,1
22300974,2024-03-16,regular,1610612762,UTA,UTA,MIN,48.0,100.0,38.0,83.0,0.4578313253012048,6.0,26.0,0.23076923076923078,18.0,21.0,0.8571428571428571,10.0,41.0,51.0,23.0,16.0,4.0,5.0,14.0,-19.0,0.0,2024,1,-1.2254766805869852,0
22300975,2024-03-16,regular,1610612752,NYK,SAC,NYK,48.0,98.0,37.0,86.0,0.43023255813953487,11.0,39.0,0.28205128205128205,13.0,16.0,0.8125,10.0,42.0,52.0,19.0,16.0,8.0,9.0,21.0,7.0,1.0,2024,0,-1.2105367623105237,1
22300975,2024-03-16,regular,1610612758,SAC,SAC,NYK,48.0,91.0,30.0,85.0,0.35294117647058826,10.0,37.0,0.2702702702702703,21.0,26.0,0.8076923076923077,11.0,31.0,42.0,22.0,12.0,7.0,5.0,20.0,-7.0,0.0,2024,1,-1.9648695451697653,0
22300976,2024-03-17,regular,1610612749,MIL,MIL,PHX,48.0,140.0,51.0,94.0,0.5425531914893617,24.0,41.0,0.5853658536585366,14.0,14.0,1.0,10.0,25.0,35.0,35.0,11.0,11.0,2.0,12.0,11.0,1.0,2024,1,1.5724700019320246,1
22300976,2024-03-17,regular,1610612756,PHX,MIL,PHX,48.0,129.0,51.0,87.0,0.5862068965517241,14.0,33.0,0.42424242424242425,13.0,15.0,0.8666666666666667,7.0,32.0,39.0,36.0,14.0,7.0,5.0,16.0,-11.0,0.0,2024,0,1.2061943464694924,0
22300977,2024-03-17,regular,1610612765,DET,DET,MIA,48.0,101.0,38.0,83.0,0.4578313253012048,14.0,36.0,0.3888888888888889,11.0,14.0,0.7857142857142857,7.0,37.0,44.0,24.0,12.0,4.0,7.0,19.0,-3.0,0.0,2024,1,-0.8196617854486783,0
22300977,2024-03-17,regular,1610612748,MIA,DET,MIA,48.0,104.0,40.0,89.0,0.449438202247191,12.0,35.0,0.34285714285714286,12.0,16.0,0.75,11.0,36.0,47.0,24.0,10.0,7.0,2.0,11.0,3.0,1.0,2024,0,-0.5365997104576664,1
22300978,2024-03-17,regular,1610612742,DAL,DAL,DEN,48.0,107.0,42.0,100.0,0.42,9.0,35.0,0.2571428571428571,14.0,21.0,0.6666666666666666,22.0,38.0,60.0,22.0,12.0,5.0,5.0,21.0,2.0,1.0,2024,1,-0.760454933503211,1
22300978,2024-03-17,regular,1610612743,DEN,DAL,DEN,48.0,105.0,37.0,84.0,0.44047619047619047,12.0,28.0,0.42857142857142855,19.0,22.0,0.8636363636363636,6.0,31.0,37.0,26.0,8.0,7.0,6.0,16.0,-2.0,0.0,2024,0,-0.7973534662138518,0
22300979,2024-03-17,regular,1610612753,ORL,ORL,TOR,48.0,111.0,43.0,85.0,0.5058823529411764,11.0,36.0,0.3055555555555556,14.0,20.0,0.7,10.0,29.0,39.0,22.0,15.0,7.0,4.0,16.0,15.0,1.0,2024,1,0.047914712566793374,1
22300979,2024-03-17,regular,1610612761,TOR,ORL,TOR,48.0,96.0,37.0,84.0,0.44047619047619047,8.0,31.0,0.25806451612903225,14.0,15.0,0.9333333333333333,11.0,26.0,37.0,23.0,18.0,7.0,3.0,18.0,-15.0,0.0,2024,0,-1.2884663506531582,0
22300980,2024-03-17,regular,1610612738,BOS,WAS,BOS,48.0,130.0,43.0,87.0,0.4942528735632184,24.0,50.0,0.48,20.0,24.0,0.8333333333333334,12.0,31.0,43.0,30.0,15.0,9.0,6.0,17.0,26.0,1.0,2024,0,0.7630053477974431,1
22300980,2024-03-17,regular,1610612764,WAS,WAS,BOS,48.0,104.0,41.0,89.0,0.4606741573033708,10.0,34.0,0.29411764705882354,12.0,14.0,0.8571428571428571,10.0,30.0,40.0,24.0,16.0,3.0,5.0,20.0,-26.0,0.0,2024,1,-0.9251270189598552,0
